SITE_CODE,SWN,LONGITUDE,LATITUDE,WSE_m,year,date_long
341142N1177258W001,01S08W04L001S,-117.726,34.1142,365.44910400000003,2017.0,2017-10-01 00:30:00
334817N1176783W001,08S08W12A002S,-117.678,33.4817,10.076688,2017.0,2017-10-01 01:00:00
341416N1176876W001,,-117.68799999999999,34.1416,476.60356800000005,2017.0,2017-10-01 02:45:00
341039N1177292W001,01S08W09E002S,-117.729,34.1039,317.674752,2017.0,2017-10-01 06:00:00
335029N1170760W001,,-117.07600000000001,33.5029,270.56791200000004,2017.0,2017-10-01 07:03:00
334903N1170642W001,,-117.064,33.4903,326.31888,2017.0,2017-10-01 07:18:00
335301N1171533W001,,-117.15299999999999,33.5301,239.764824,2017.0,2017-10-01 07:24:00
334961N1170329W001,,-117.03299999999999,33.4961,338.59622400000006,2017.0,2017-10-01 07:47:00
334798N1171017W001,08S02W17J001S,-117.102,33.4798,293.22979200000003,2017.0,2017-10-01 08:00:00
334798N1171015W001,,-117.102,33.4798,309.862728,2017.0,2017-10-01 08:18:00
335553N1172322W001,,-117.23200000000001,33.5553,262.40232000000003,2017.0,2017-10-01 08:22:00
335542N1172157W001,07S03W20C009S,-117.21600000000001,33.5542,310.2864,2017.0,2017-10-01 08:32:00
335174N1170339W001,,-117.03399999999999,33.5174,319.78092000000004,2017.0,2017-10-01 08:38:00
335303N1171876W001,,-117.18799999999999,33.5303,310.639968,2017.0,2017-10-01 09:13:00
341006N1177096W001,,-117.71,34.1006,318.832992,2017.0,2017-10-01 09:15:00
373457N1205429W001,07S13E09A001M,-120.541,37.3461,22.384512,2017.0,2017-10-01 10:00:00
334728N1171101W001,08S02W20C001S,-117.11,33.4728,305.88813600000003,2017.0,2017-10-01 10:18:00
334694N1171156W001,,-117.116,33.4694,295.22928,2017.0,2017-10-01 10:23:00
335412N1170712W001,,-117.071,33.5412,313.21247999999997,2017.0,2017-10-01 10:38:00
335378N1170434W001,07S02W25C001S,-117.04299999999999,33.5378,428.00320800000003,2017.0,2017-10-01 10:59:00
334686N1176782W002,,-117.678,33.4686,2.14884,2017.0,2017-10-01 11:00:00
341019N1177576W001,01S08W07G002S,-117.758,34.1019,262.75588799999997,2017.0,2017-10-01 11:00:00
335045N1176466W001,08S07W06J004S,-117.647,33.5045,28.867608,2017.0,2017-10-01 11:00:00
334996N1171201W001,,-117.12,33.4996,259.08000000000004,2017.0,2017-10-01 11:27:00
341219N1176980W001,,-117.698,34.1219,381.905256,2017.0,2017-10-01 11:30:00
341514N1176794W001,,-117.679,34.1514,568.659264,2017.0,2017-10-01 11:30:00
335299N1170854W001,,-117.085,33.5299,252.0696,2017.0,2017-10-01 11:34:00
335089N1171459W001,08S03W01P002S,-117.146,33.5089,225.85375200000001,2017.0,2017-10-01 11:44:00
344211N1172401W001,04N03W19M001S,-117.238,34.42,853.9551120000001,2017.0,2017-10-01 12:00:00
348565N1166817W001,09N03E20J004S,-116.682,34.8565,512.2986960000001,2017.0,2017-10-01 12:00:00
334890N1176668W001,08S08W12L001S,-117.667,33.489000000000004,9.470136,2017.0,2017-10-01 12:00:00
334631N1171048W002,08S02W20J002S,-117.105,33.4631,305.54676,2017.0,2017-10-01 12:00:00
348348N1166615W001,09N03E34D007S,-116.662,34.8348,519.903456,2017.0,2017-10-01 12:00:00
334721N1171186W005,08S02W19A005S,-117.119,33.4721,302.587152,2017.0,2017-10-01 12:00:00
344298N1168908W001,04N01E16N002S,-116.891,34.4298,875.73612,2017.0,2017-10-01 12:00:00
344298N1168921W001,04N01E16N001S,-116.89200000000001,34.4298,875.0838480000001,2017.0,2017-10-01 12:00:00
344453N1169916W001,04N01W09P006S,-116.992,34.4453,890.9700240000001,2017.0,2017-10-01 12:00:00
335006N1176517W001,08S07W06P004S,-117.652,33.5006,25.645872,2017.0,2017-10-01 12:00:00
334721N1171186W004,08S02W19A004S,-117.119,33.4721,298.78020000000004,2017.0,2017-10-01 12:00:00
344739N1169281W001,05N01W36R003S,-116.928,34.4739,830.461128,2017.0,2017-10-01 12:00:00
344997N1172268W001,05N03W30A001S,-117.226,34.4998,844.5428880000001,2017.0,2017-10-01 12:00:00
344806N1169415W001,05N01W36F001S,-116.941,34.4805,830.9884320000001,2017.0,2017-10-01 12:00:00
344806N1169415W002,05N01W36F002S,-116.941,34.4805,831.009768,2017.0,2017-10-01 12:00:00
334631N1171048W001,08S02W20J001S,-117.105,33.4631,294.790368,2017.0,2017-10-01 12:00:00
334721N1171186W006,08S02W19A006S,-117.119,33.4721,302.745648,2017.0,2017-10-01 12:00:00
344806N1169415W005,05N01W36F005S,-116.941,34.4805,837.4654320000001,2017.0,2017-10-01 12:00:00
342389N1164156W001,02N05E24P001S,-116.416,34.2389,914.2811280000001,2017.0,2017-10-01 12:00:00
334721N1171186W003,08S02W19A003S,-117.119,33.4721,297.091608,2017.0,2017-10-01 12:00:00
334721N1171186W002,08S02W19A002S,-117.119,33.4721,297.783504,2017.0,2017-10-01 12:00:00
342106N1161969W001,02N07E36R001S,-116.196,34.2105,615.93984,2017.0,2017-10-01 12:00:00
334721N1171186W001,08S02W19A001S,-117.119,33.4721,298.938696,2017.0,2017-10-01 12:00:00
349422N1166093W001,10N04E19M002S,-116.60799999999999,34.9422,514.6578480000001,2017.0,2017-10-01 12:00:00
349418N1166063W001,10N04E19M006S,-116.60600000000001,34.9418,515.438136,2017.0,2017-10-01 12:00:00
349414N1166080W003,10N04E19N004S,-116.60799999999999,34.9414,514.2067440000001,2017.0,2017-10-01 12:00:00
349414N1166080W001,10N04E19N002S,-116.60799999999999,34.9414,514.996176,2017.0,2017-10-01 12:00:00
335418N1171971W001,,-117.197,33.5418,311.47512,2017.0,2017-10-01 12:00:00
341599N1165033W001,01N05E19F002S,-116.50299999999999,34.1599,1203.682632,2017.0,2017-10-01 12:00:00
342457N1164063W001,02N05E24H002S,-116.406,34.2457,910.702776,2017.0,2017-10-01 12:00:00
344806N1169415W004,05N01W36F004S,-116.941,34.4805,831.0463440000001,2017.0,2017-10-01 12:00:00
342593N1163956W001,02N06E18F001S,-116.396,34.2593,904.6677360000001,2017.0,2017-10-01 12:00:00
342667N1164205W001,02N05E12N001S,-116.42,34.2667,889.16256,2017.0,2017-10-01 12:00:00
343900N1166320W001,04N03E35J001S,-116.631,34.3901,847.2129360000001,2017.0,2017-10-01 12:00:00
335069N1176425W001,08S07W06H004S,-117.64299999999999,33.5069,31.498032000000002,2017.0,2017-10-01 16:00:00
340816N1177450W001,01S08W17P004S,-117.745,34.0816,267.998448,2017.0,2017-10-01 16:15:00
341359N1176807W001,01N08W36D001S,-117.681,34.1359,458.150976,2017.0,2017-10-01 16:30:00
392576N1215386W001,16N04E09M001M,-121.539,39.2576,22.2187008,2017.0,2017-10-02 00:00:00
392576N1215441W001,16N04E08K001M,-121.544,39.2576,21.420429600000002,2017.0,2017-10-02 00:00:00
392583N1215391W001,16N04E08H001M,-121.539,39.2593,23.4875832,2017.0,2017-10-02 00:00:00
350418N1188425W001,11N18W18D001S,-118.84299999999999,35.0418,48.707040000000006,2017.0,2017-10-02 00:00:00
392486N1215055W001,16N04E15A001M,-121.505,39.2486,23.240390400000003,2017.0,2017-10-02 00:00:00
349764N1188520W002,10N19W01K002S,-118.852,34.9764,259.32384,2017.0,2017-10-02 00:00:00
392498N1215180W001,16N04E15D002M,-121.51799999999999,39.2498,22.070568,2017.0,2017-10-02 00:00:00
350308N1188465W001,11N18W19D001S,-118.845,35.0308,66.848736,2017.0,2017-10-02 00:00:00
349836N1188439W001,10N18W06D001S,-118.844,34.9836,227.07600000000002,2017.0,2017-10-02 00:00:00
392438N1214923W001,16N04E14G001M,-121.492,39.2437,24.334317600000002,2017.0,2017-10-02 00:00:00
349764N1188520W001,10N19W01K001S,-118.852,34.9764,244.20576000000003,2017.0,2017-10-02 00:00:00
392490N1215601W001,16N04E18A001M,-121.56,39.249,20.8187544,2017.0,2017-10-02 00:00:00
349701N1188365W001,10N18W06Q001S,-118.837,34.9701,244.69344,2017.0,2017-10-02 00:00:00
367644N1195963W001,13S22E32B001M,-119.6,36.76,97.74936,2017.0,2017-10-02 00:00:00
367606N1194707W001,13S23E33B001M,-119.47,36.76,128.35128,2017.0,2017-10-02 00:00:00
392436N1214875W001,16N04E14H001M,-121.488,39.2436,26.5843512,2017.0,2017-10-02 00:00:00
382391N1213011W002,,-121.301,38.2391,-16.434816,2017.0,2017-10-02 00:00:00
392489N1215689W001,16N04E18C001M,-121.569,39.2489,19.0597536,2017.0,2017-10-02 00:00:00
392574N1215196W001,16N04E10M002M,-121.52,39.2573,22.09038,2017.0,2017-10-02 00:00:00
392434N1215603W001,16N04E18H001M,-121.56,39.2434,19.352056800000003,2017.0,2017-10-02 00:00:00
392640N1215488W001,16N04E08C001M,-121.552,39.2646,19.771461600000002,2017.0,2017-10-02 00:00:00
392343N1215594W001,16N04E19A002M,-121.559,39.2342,20.2170792,2017.0,2017-10-02 00:00:00
392747N1215254W001,16N04E04G001M,-121.525,39.2747,20.5060296,2017.0,2017-10-02 00:00:00
343917N1188120W001,04N18W31D003S,-118.81299999999999,34.3929,160.52779679999998,2017.0,2017-10-02 00:00:00
343917N1188120W002,04N18W31D004S,-118.81299999999999,34.3929,161.3934288,2017.0,2017-10-02 00:00:00
343917N1188120W003,04N18W31D005S,-118.81299999999999,34.3929,161.3416128,2017.0,2017-10-02 00:00:00
343917N1188120W004,04N18W31D006S,-118.81299999999999,34.3929,161.3812368,2017.0,2017-10-02 00:00:00
340040N1175131W001,02S06W16B001S,-117.51299999999999,34.004,175.32096,2017.0,2017-10-02 00:00:00
340233N1175215W001,02S06W04M002S,-117.521,34.0233,169.59072,2017.0,2017-10-02 00:00:00
344085N1187908W001,04N18W20P004S,-118.791,34.4085,167.2446744,2017.0,2017-10-02 00:00:00
344092N1187913W001,04N18W20P002S,-118.791,34.4092,166.7844264,2017.0,2017-10-02 00:00:00
368106N1196143W001,13S22E07R001M,-119.61,36.81,101.6508,2017.0,2017-10-02 00:00:00
392709N1215248W001,16N04E04J001M,-121.525,39.271,21.2466936,2017.0,2017-10-02 00:00:00
392651N1215188W001,16N04E10D001M,-121.51899999999999,39.265,21.5335104,2017.0,2017-10-02 00:00:00
392709N1215037W001,16N04E03J001M,-121.50399999999999,39.2709,21.2878416,2017.0,2017-10-02 00:00:00
392686N1215081W001,16N04E03K001M,-121.508,39.2686,19.4395344,2017.0,2017-10-02 00:00:00
360654N1199674W001,21S19E30N002M,-119.96700000000001,36.0654,-12.679680000000001,2017.0,2017-10-02 00:00:00
392651N1215296W001,16N04E09B001M,-121.53,39.265,21.832824,2017.0,2017-10-02 00:00:00
392650N1215579W001,16N04E08D001M,-121.55799999999999,39.265,19.559320800000002,2017.0,2017-10-02 00:00:00
392646N1215834W001,16N03E01Q001M,-121.583,39.2646,18.925641600000002,2017.0,2017-10-02 00:00:00
360506N1199855W001,22S18E01D003M,-119.986,36.0506,-12.8016,2017.0,2017-10-02 00:00:00
353618N1192169W001,29S26E31H002M,-119.21700000000001,35.3618,25.816560000000003,2017.0,2017-10-02 00:00:00
353618N1192169W002,29S26E31H001M,-119.21700000000001,35.3618,23.83536,2017.0,2017-10-02 00:00:00
341142N1177258W001,01S08W04L001S,-117.726,34.1142,365.43691200000006,2017.0,2017-10-02 00:45:00
341416N1176876W001,,-117.68799999999999,34.1416,476.560896,2017.0,2017-10-02 03:00:00
341039N1177292W001,01S08W09E002S,-117.729,34.1039,317.915544,2017.0,2017-10-02 04:45:00
374142N1183606W001,,-118.361,37.4142,1249.826304,2017.0,2017-10-02 08:06:00
374251N1183483W001,,-118.348,37.4251,1255.480344,2017.0,2017-10-02 08:24:00
372617N1204747W001,08S14E06G001M,-120.475,37.2617,21.445728000000003,2017.0,2017-10-02 09:12:00
341219N1176980W001,,-117.698,34.1219,381.926592,2017.0,2017-10-02 09:15:00
349422N1166093W001,10N04E19M002S,-116.60799999999999,34.9422,514.676136,2017.0,2017-10-02 09:28:00
341006N1177096W001,,-117.71,34.1006,318.811656,2017.0,2017-10-02 09:30:00
372546N1207202W001,08S11E12E001M,-120.72,37.2546,17.46504,2017.0,2017-10-02 09:35:00
372730N1206518W001,08S12E04A001M,-120.652,37.273,27.526488,2017.0,2017-10-02 09:40:00
341514N1176794W001,,-117.679,34.1514,568.637928,2017.0,2017-10-02 09:45:00
372438N1206429W002,08S12E15C001M,-120.64299999999999,37.2438,19.595592000000003,2017.0,2017-10-02 09:45:00
372293N1207027W001,08S12E19D001M,-120.70299999999999,37.2293,4.965192,2017.0,2017-10-02 09:50:00
353169N1175096W001,30S42E19A001M,-117.509,35.3172,764.505456,2017.0,2017-10-02 09:55:00
371924N1207060W001,08S12E31M001M,-120.706,37.1924,5.230368,2017.0,2017-10-02 10:00:00
372582N1205452W001,08S13E09A001M,-120.545,37.2582,38.279832000000006,2017.0,2017-10-02 10:05:00
372438N1205793W001,08S13E18A002M,-120.579,37.2438,29.376624,2017.0,2017-10-02 10:10:00
372235N1205793W001,08S13E19H002M,-120.579,37.2235,27.968448000000002,2017.0,2017-10-02 10:15:00
349414N1166080W001,10N04E19N002S,-116.60799999999999,34.9414,515.029704,2017.0,2017-10-02 10:17:00
360222N1199677W001,22S18E12R001M,-119.96799999999999,36.0221,9.326880000000001,2017.0,2017-10-02 10:18:00
372146N1205427W001,08S13E28A001M,-120.54299999999999,37.2146,37.563552,2017.0,2017-10-02 10:20:00
371971N1205813W001,08S13E31A001M,-120.581,37.1971,30.065472000000003,2017.0,2017-10-02 10:25:00
349414N1166080W002,10N04E19N003S,-116.60799999999999,34.9414,515.441184,2017.0,2017-10-02 10:34:00
372213N1204527W001,08S14E20J001M,-120.45299999999999,37.2213,-1.9781520000000001,2017.0,2017-10-02 10:40:00
349414N1166080W003,10N04E19N004S,-116.60799999999999,34.9414,514.203696,2017.0,2017-10-02 10:44:00
372335N1204199W001,08S14E15R002M,-120.42,37.2324,22.908768,2017.0,2017-10-02 10:48:00
371601N1182779W001,,-118.27799999999999,37.1601,1194.72456,2017.0,2017-10-02 10:55:00
334817N1176783W001,08S08W12A002S,-117.678,33.4817,10.082784,2017.0,2017-10-02 11:00:00
373831N1183316W001,,-118.33200000000001,37.3831,1240.273872,2017.0,2017-10-02 11:03:00
349418N1166063W001,10N04E19M006S,-116.60600000000001,34.9418,515.438136,2017.0,2017-10-02 11:09:00
371807N1206635W001,09S12E04G002M,-120.663,37.1807,25.188672,2017.0,2017-10-02 11:25:00
371768N1206652W001,09S12E04L001M,-120.665,37.1768,26.560272,2017.0,2017-10-02 11:30:00
371860N1207002W001,09S12E06C001M,-120.7,37.186,11.356848,2017.0,2017-10-02 11:35:00
371582N1206193W001,09S12E11R001M,-120.619,37.1582,30.882336,2017.0,2017-10-02 11:40:00
349211N1173118W001,10N04W33D001S,-117.311,34.9214,608.923344,2017.0,2017-10-02 11:43:00
371141N1205638W001,09S13E28N001M,-120.564,37.1141,4.443984,2017.0,2017-10-02 11:45:00
360435N1199844W001,22S18E01E002M,-119.984,36.0435,-1.43256,2017.0,2017-10-02 11:47:00
334890N1176668W001,08S08W12L001S,-117.667,33.489000000000004,9.317736,2017.0,2017-10-02 12:00:00
344211N1172401W001,04N03W19M001S,-117.238,34.42,853.878912,2017.0,2017-10-02 12:00:00
342389N1164156W001,02N05E24P001S,-116.416,34.2389,914.2567440000001,2017.0,2017-10-02 12:00:00
334686N1176782W002,,-117.678,33.4686,2.1732240000000003,2017.0,2017-10-02 12:00:00
371130N1205654W001,09S13E32A001M,-120.565,37.113,32.089344000000004,2017.0,2017-10-02 12:00:00
380960N1211057W001,,-121.10600000000001,38.096,-16.959072000000003,2017.0,2017-10-02 12:00:00
380971N1211057W001,,-121.10600000000001,38.0971,-15.986760000000002,2017.0,2017-10-02 12:00:00
380926N1211057W001,,-121.10600000000001,38.0926,-15.172944000000001,2017.0,2017-10-02 12:00:00
360435N1199758W001,22S18E01K001M,-119.976,36.0435,-8.71728,2017.0,2017-10-02 12:03:00
371085N1182501W001,,-118.25,37.1085,1177.235136,2017.0,2017-10-02 12:10:00
349808N1172932W001,10N04W10D001S,-117.292,34.9808,582.798936,2017.0,2017-10-02 12:17:00
343567N1172473W001,03N04W12Q002S,-117.24600000000001,34.3553,884.959368,2017.0,2017-10-02 12:30:00
348511N1166462W001,09N03E22R004S,-116.645,34.8513,516.68172,2017.0,2017-10-02 12:42:00
343845N1172471W001,04N04W36R001S,-117.24600000000001,34.3842,875.6416320000001,2017.0,2017-10-02 12:55:00
348511N1166462W002,09N03E22R005S,-116.645,34.8513,516.730488,2017.0,2017-10-02 12:56:00
335006N1176517W001,08S07W06P004S,-117.652,33.5006,25.645872,2017.0,2017-10-02 13:00:00
348511N1166462W003,09N03E22R006S,-116.645,34.8513,514.285992,2017.0,2017-10-02 13:08:00
344206N1172318W001,04N03W19G002S,-117.23100000000001,34.4206,853.888056,2017.0,2017-10-02 13:15:00
344206N1172318W002,04N03W19G003S,-117.23100000000001,34.4206,853.69908,2017.0,2017-10-02 13:20:00
344206N1172318W003,04N03W19G004S,-117.23100000000001,34.4206,853.644216,2017.0,2017-10-02 13:25:00
357958N1191612W001,,-119.161,35.7958,44.662344000000004,2017.0,2017-10-02 13:28:00
344206N1172318W004,04N03W19G005S,-117.23100000000001,34.4206,853.811856,2017.0,2017-10-02 13:30:00
358561N1190806W001,24S27E08L001M,-119.081,35.8558,7.997952,2017.0,2017-10-02 13:49:00
348348N1166615W001,09N03E34D007S,-116.662,34.8348,519.8790720000001,2017.0,2017-10-02 13:57:00
357839N1190452W001,,-119.045,35.7539,7.43712,2017.0,2017-10-02 13:59:00
357944N1190845W001,24S27E32M001M,-119.085,35.7946,7.013448000000001,2017.0,2017-10-02 14:08:00
357873N1190801W001,,-119.08,35.7873,53.931312000000005,2017.0,2017-10-02 14:11:00
357250N1190506W001,25S27E27K001M,-119.054,35.7252,17.949672,2017.0,2017-10-02 14:23:00
357331N1191055W001,,-119.105,35.7331,44.488608000000006,2017.0,2017-10-02 14:35:00
340816N1177450W001,01S08W17P004S,-117.745,34.0816,267.986256,2017.0,2017-10-02 16:30:00
341359N1176807W001,01N08W36D001S,-117.681,34.1359,458.135736,2017.0,2017-10-02 17:15:00
335045N1176466W001,08S07W06J004S,-117.647,33.5045,28.873704000000004,2017.0,2017-10-02 22:00:00
366927N1197171W001,14S21E29D001M,-119.72,36.69,82.296,2017.0,2017-10-03 00:00:00
364914N1179144W002,,-117.914,36.4914,1078.0867440000002,2017.0,2017-10-03 00:00:00
350325N1189484W001,11N19W19D001S,-118.948,35.0325,50.17008,2017.0,2017-10-03 00:00:00
341557N1182826W001,01N13W19G001S,-118.28299999999999,34.1557,127.37592,2017.0,2017-10-03 00:00:00
350269N1189398W001,11N19W19G001S,-118.939,35.0278,61.44768,2017.0,2017-10-03 00:00:00
378660N1212888W001,01S06E11E001M,-121.289,37.866,-0.588264,2017.0,2017-10-03 00:00:00
353180N1192968W002,30S25E16L002M,-119.29700000000001,35.318000000000005,26.91384,2017.0,2017-10-03 00:00:00
350253N1189496W001,11N19W19M001S,-118.948,35.0253,47.60976,2017.0,2017-10-03 00:00:00
350162N1189360W001,11N19W30A001S,-118.936,35.0162,48.82896,2017.0,2017-10-03 00:00:00
367063N1198335W001,14S20E19B001M,-119.83,36.71,55.930800000000005,2017.0,2017-10-03 00:00:00
353180N1192968W001,30S25E16L001M,-119.29700000000001,35.318000000000005,30.20568,2017.0,2017-10-03 00:00:00
353180N1192968W003,30S25E16L003M,-119.29700000000001,35.318000000000005,29.352240000000002,2017.0,2017-10-03 00:00:00
391283N1218286W001,,-121.829,39.1283,9.710928000000001,2017.0,2017-10-03 00:00:00
349764N1188520W001,10N19W01K001S,-118.852,34.9764,244.51056000000003,2017.0,2017-10-03 00:00:00
367700N1201100W001,,-120.11,36.77,38.49624,2017.0,2017-10-03 00:00:00
377702N1211438W001,02S07E12R001M,-121.14399999999999,37.7702,5.07492,2017.0,2017-10-03 00:00:00
350211N1189452W001,11N19W19P001S,-118.943,35.0212,47.00016,2017.0,2017-10-03 00:00:00
364914N1179144W001,,-117.914,36.4914,1080.284352,2017.0,2017-10-03 00:00:00
350052N1188966W001,11N19W27N001S,-118.897,35.0052,58.09488,2017.0,2017-10-03 00:00:00
350093N1188787W001,11N19W26E001S,-118.87899999999999,35.0093,48.249840000000006,2017.0,2017-10-03 00:00:00
379783N1213405W001,02N06E32G001M,-121.34100000000001,37.9783,-2.801112,2017.0,2017-10-03 00:00:00
350128N1189084W001,11N19W28G001S,-118.90700000000001,35.012,51.114959999999996,2017.0,2017-10-03 00:00:00
350144N1188901W001,11N19W27C001S,-118.89,35.0144,46.29912,2017.0,2017-10-03 00:00:00
350161N1188543W001,11N19W25B001S,-118.854,35.0161,52.97424000000001,2017.0,2017-10-03 00:00:00
353180N1192968W004,30S25E16L004M,-119.29700000000001,35.318000000000005,77.43444000000001,2017.0,2017-10-03 00:00:00
390587N1218380W001,,-121.838,39.0587,9.835896000000002,2017.0,2017-10-03 00:00:00
391012N1218222W001,,-121.822,39.1012,9.686544000000001,2017.0,2017-10-03 00:00:00
341864N1183612W001,01N14W09E003S,-118.361,34.1864,123.77928000000001,2017.0,2017-10-03 00:00:00
347392N1190567W001,08N21W36G002S,-119.057,34.739000000000004,1491.002352,2017.0,2017-10-03 00:00:00
347333N1191040W001,08N21W33R003S,-119.104,34.7334,1555.33344,2017.0,2017-10-03 00:00:00
391052N1218994W001,,-121.899,39.1052,10.326624,2017.0,2017-10-03 00:00:00
380437N1211549W002,02N07E12A003M,-121.155,38.0437,-24.24684,2017.0,2017-10-03 00:00:00
377705N1211437W001,02S07E12R002M,-121.14399999999999,37.7705,7.3914,2017.0,2017-10-03 00:00:00
379143N1209485W001,01N09E26A001M,-120.949,37.9143,0.813816,2017.0,2017-10-03 00:00:00
378678N1211832W001,01S07E10A001M,-121.18299999999999,37.8678,-6.91896,2017.0,2017-10-03 00:00:00
390369N1218189W001,,-121.819,39.0369,9.26592,2017.0,2017-10-03 00:00:00
343118N1184429W001,03N15W27L001S,-118.443,34.3118,346.950792,2017.0,2017-10-03 00:00:00
380326N1212855W001,02N06E11L001M,-121.285,38.0326,-10.119360000000002,2017.0,2017-10-03 00:00:00
390803N1218906W001,,-121.891,39.0803,9.985248,2017.0,2017-10-03 00:00:00
341315N1182182W001,01S13W35F001S,-118.21799999999999,34.1315,155.411424,2017.0,2017-10-03 00:00:00
341078N1182518W001,01S13W04P003S,-118.25200000000001,34.1078,99.91344000000001,2017.0,2017-10-03 00:00:00
377548N1210219W001,02S09E19B002M,-121.022,37.7548,17.58696,2017.0,2017-10-03 00:00:00
342940N1184562W001,,-118.456,34.294000000000004,334.63992,2017.0,2017-10-03 00:00:00
342331N1184087W001,02N15W25C001S,-118.40899999999999,34.2331,149.71776,2017.0,2017-10-03 00:00:00
341755N1184315W001,01N15W15A002S,-118.431,34.1755,150.339552,2017.0,2017-10-03 00:00:00
341235N1182621W001,01N13W32Q001S,-118.262,34.1235,117.6528,2017.0,2017-10-03 00:00:00
342019N1185436W001,01N16W03G004S,-118.544,34.2019,219.51696,2017.0,2017-10-03 00:00:00
390784N1218450W001,,-121.845,39.0784,9.814560000000002,2017.0,2017-10-03 00:00:00
391456N1218904W001,,-121.89,39.1456,10.262616000000001,2017.0,2017-10-03 00:00:00
363044N1164131W001,25N05E14M010S,-116.413,36.3044,621.587784,2017.0,2017-10-03 00:00:00
379331N1210765W001,01N08E15J001M,-121.07700000000001,37.9331,-16.620744000000002,2017.0,2017-10-03 00:00:00
348022N1190201W001,08N20W08B001S,-119.02,34.8024,1612.14816,2017.0,2017-10-03 00:00:00
367899N1198799W001,13S19E23E001M,-119.88,36.79,56.52516,2017.0,2017-10-03 00:00:00
341937N1184584W001,01N15W04P001S,-118.458,34.1937,154.55188800000002,2017.0,2017-10-03 00:00:00
342285N1184819W001,02N15W29E001S,-118.48200000000001,34.2285,160.53816000000003,2017.0,2017-10-03 00:00:00
341142N1177258W001,01S08W04L001S,-117.726,34.1142,365.43691200000006,2017.0,2017-10-03 01:00:00
346625N1173512W001,07N05W25R004S,-117.351,34.6627,767.647944,2017.0,2017-10-03 02:49:00
341514N1176794W001,,-117.679,34.1514,568.631832,2017.0,2017-10-03 05:45:00
335069N1176425W001,08S07W06H004S,-117.64299999999999,33.5069,31.452312,2017.0,2017-10-03 06:00:00
341416N1176876W001,,-117.68799999999999,34.1416,476.5548,2017.0,2017-10-03 06:15:00
341039N1177292W001,01S08W09E002S,-117.729,34.1039,318.0588,2017.0,2017-10-03 07:30:00
347966N1165191W001,08N04E11K001S,-116.52,34.7966,535.323288,2017.0,2017-10-03 08:58:00
336749N1179628W001,06S10W06P005S,-117.963,33.6749,2.3743920000000003,2017.0,2017-10-03 09:15:00
347259N1173397W001,07N04W06F007S,-117.34,34.7259,741.83748,2017.0,2017-10-03 09:30:00
341006N1177096W001,,-117.71,34.1006,318.82689600000003,2017.0,2017-10-03 09:45:00
372734N1203071W001,07S15E15N001M,-120.307,37.2733,33.290256,2017.0,2017-10-03 10:00:00
334890N1176668W001,08S08W12L001S,-117.667,33.489000000000004,9.15924,2017.0,2017-10-03 10:00:00
348432N1166625W001,09N03E27M001S,-116.663,34.8432,520.418568,2017.0,2017-10-03 10:15:00
345751N1173409W001,06N04W30P005S,-117.34100000000001,34.5751,765.2491679999999,2017.0,2017-10-03 10:31:00
347567N1173279W004,08N04W29E006S,-117.32600000000001,34.7565,727.2528000000001,2017.0,2017-10-03 11:07:00
347567N1173279W003,08N04W29E005S,-117.32600000000001,34.7565,726.768168,2017.0,2017-10-03 11:16:00
347567N1173279W002,08N04W29E004S,-117.32600000000001,34.7565,726.862656,2017.0,2017-10-03 11:27:00
347567N1173279W001,08N04W29E003S,-117.32600000000001,34.7565,726.853512,2017.0,2017-10-03 11:30:00
391279N1216989W003,15N02E24P003M,-121.699,39.1279,11.948160000000001,2017.0,2017-10-03 12:00:00
391279N1216989W002,15N02E24P002M,-121.699,39.1279,11.93292,2017.0,2017-10-03 12:00:00
391279N1216989W001,15N02E24P001M,-121.699,39.1279,12.252960000000002,2017.0,2017-10-03 12:00:00
390682N1216901W002,14N02E13A004M,-121.69,39.0682,11.44524,2017.0,2017-10-03 12:00:00
342389N1164156W001,02N05E24P001S,-116.416,34.2389,914.265888,2017.0,2017-10-03 12:00:00
348565N1166817W001,09N03E20J004S,-116.682,34.8565,512.2804080000001,2017.0,2017-10-03 12:00:00
368352N1204076W001,,-120.40799999999999,36.8352,41.626536,2017.0,2017-10-03 12:00:00
390682N1216901W001,14N02E13A003M,-121.69,39.0682,13.594080000000002,2017.0,2017-10-03 12:00:00
367712N1202702W001,,-120.40799999999999,36.8352,41.63568,2017.0,2017-10-03 12:00:00
390682N1216901W003,14N02E13A005M,-121.69,39.0682,10.91184,2017.0,2017-10-03 12:00:00
391658N1217070W002,15N02E12E002M,-121.70700000000001,39.1658,13.475208,2017.0,2017-10-03 12:00:00
341219N1176980W001,,-117.698,34.1219,381.9601200000001,2017.0,2017-10-03 12:00:00
391658N1217070W001,15N02E12E001M,-121.70700000000001,39.1658,14.191488000000001,2017.0,2017-10-03 12:00:00
373070N1210540W001,,-121.054,37.306999999999995,16.102584,2017.0,2017-10-03 12:00:00
391658N1217070W003,15N02E12E003M,-121.70700000000001,39.1658,13.429488000000001,2017.0,2017-10-03 12:00:00
348050N1172560W001,08N04W12C001S,-117.255,34.8051,704.0392320000001,2017.0,2017-10-03 12:09:00
375016N1209293W001,05S09E13G001M,-120.929,37.5016,18.473928,2017.0,2017-10-03 12:15:00
375002N1209766W001,05S09E16H001M,-120.977,37.5002,15.962376,2017.0,2017-10-03 12:45:00
